Fecha,Hora,Bosque,Transecto ,Periodo,Planta,Polinizador,sexo,capturado?,Codigo_frasco,Observaciones,Codigo_Final,Latitude,Longitude
29/05/20,10:30:00,1,1,6,Euphrasia sp.,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1130,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1131,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1132,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1133,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1134,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1135,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1136,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,,macho,si,146,,tran1137,,
29/05/20,10:30:00,1,1,6,Bellis perennis,,,si,145,,tran1138,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1139,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1140,,
29/05/20,10:30:00,1,1,6,Bellis perennis,,,si,147,,tran1141,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1142,,
29/05/20,10:30:00,1,1,6,Thymus sp.,Nymphalis sp.,,no,,,tran1143,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1144,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1145,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1146,,
29/05/20,10:30:00,1,1,6,Bellis perennis,?=146,,no,,,tran1147,,
29/05/20,10:30:00,1,1,6,Bellis perennis,,,si,148,,tran1148,,
29/05/20,13:30:00,1,2,6,Geranium robertianun,Macroglossum stellatarum,,no,,,tran1149,,
29/05/20,13:30:00,1,2,6,Geranium robertianun,?=142,,no,,,tran1150,,
29/05/20,13:30:00,1,2,6,Linnaria propinqua,,,si,149,,tran1151,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1152,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1153,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1154,,
29/05/20,13:30:00,1,2,6,Ranunculus sp.,,,si,150,,tran1155,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1156,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1157,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1158,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1159,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1160,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1161,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1162,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1163,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1164,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1165,,
29/05/20,13:30:00,1,2,6,Ranunculus sp.,,,si,151,,tran1166,,
29/05/20,13:30:00,1,2,6,Vicia pyrenaica,,,si,152,,tran1167,,
29/05/20,13:30:00,1,2,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1168,,
29/05/20,13:30:00,1,2,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1169,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1170,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1171,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1172,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1173,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1174,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1175,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1176,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1177,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1178,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1179,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1180,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1181,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1182,,
29/05/20,13:30:00,1,2,6,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1183,,
29/05/20,13:30:00,1,2,6,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1184,,
29/05/20,13:30:00,1,2,6,Medicago lupulina,,,si,153,,tran1185,,
29/05/20,13:30:00,1,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1186,,
29/05/20,13:30:00,1,2,6,Geranium robertianun,?=S6,,no,,,tran1187,,
29/05/20,13:30:00,1,2,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1188,,
29/05/20,13:30:00,1,2,6,Medicago lupulina,Lycaenidae,,no,,,tran1189,,
29/05/20,13:30:00,1,2,6,Thymus sp.,Sphaerophoria scripta,hembra,no,,,tran1190,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1191,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1192,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1193,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1194,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1195,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1196,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1197,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1198,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1199,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1200,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1201,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1202,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1203,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1204,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1205,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1206,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1207,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1208,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1209,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1210,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1211,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1212,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,?=146,,no,,,tran1213,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1214,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1215,,
29/05/20,16:30:00,1,3,6,Vicia pyrenaica,Bombus pascuorum,,no,,,tran1216,43.08122109,-2.81928523
29/05/20,16:30:00,1,3,6,Ranunculus sp.,Oedemera nobilis,macho,no,,,tran1217,,
29/05/20,16:30:00,1,3,6,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1218,,
29/05/20,16:30:00,1,3,6,Bellis perennis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran1219,,
29/05/20,16:30:00,1,3,6,Medicago lupulina,Sphaerophoria scripta,macho,si,154,Final del abdomen mas naranja,tran1220,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1221,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,,,si,155,,tran1222,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,,,si,156,,tran1223,,
29/05/20,16:30:00,1,3,6,Erinus alpinus,,,si,157,,tran1224,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,?=156,,no,,,tran1225,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,?=150,,no,,,tran1226,,
29/05/20,16:30:00,1,3,6,Ranunculus sp.,?=150,,no,,,tran1227,,
14/06/20,10:30:00,2,1,6,Plantago sp.,Apis mellifera,,no,,,tran1228,43.07809858,-2.80989683
14/06/20,10:30:00,2,1,6,Trifolium repens,Apis mellifera,,no,,,tran1229,43.07809858,-2.80989683
14/06/20,10:30:00,2,1,6,Ranunculus sp.,,,si,158,,tran1230,,
14/06/20,10:30:00,2,1,6,Plantago sp.,Apis mellifera,,no,,,tran1231,43.07809858,-2.80989683
14/06/20,10:30:00,2,1,6,Ranunculus sp.,Apis mellifera,,no,,,tran1232,43.07809858,-2.80989683
14/06/20,10:30:00,2,1,6,Plantago sp.,Apis mellifera,,no,,,tran1233,43.07809858,-2.80989683
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Apis mellifera,,no,,,tran1234,43.07809858,-2.80989683
14/06/20,13:30:00,2,2,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1235,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Episyrphus balteatus,hembra,no,,,tran1236,,
14/06/20,13:30:00,2,2,6,Bellis perennis,,,si,159,,tran1237,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Apis mellifera,,no,,,tran1238,43.07809858,-2.80989683
14/06/20,13:30:00,2,2,6,Ranunculus sp.,,,si,160,,tran1239,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,foto IMG_20200614_194200,,no,,,tran1240,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Apis mellifera,,no,,,tran1241,43.07809858,-2.80989683
14/06/20,13:30:00,2,2,6,Ranunculus sp.,?=160,,no,,,tran1242,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Apis mellifera,,no,,,tran1243,43.07809858,-2.80989683
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Episyrphus balteatus,,no,,,tran1244,,
14/06/20,13:30:00,2,2,6,Ranunculus sp.,Apis mellifera,,no,,,tran1245,43.07809858,-2.80989683
14/06/20,16:00:00,2,3,6,Ranunculus sp.,,,si,161,,tran1246,,
14/06/20,16:00:00,2,3,6,Ranunculus sp.,?=161,hembra,no,,,tran1247,,
14/06/20,16:00:00,2,3,6,Bellis perennis,,,si,162,,tran1248,,
14/06/20,16:00:00,2,3,6,Galium sp.,?=162,,no,,,tran1249,,
14/06/20,16:00:00,2,3,6,Geranium robertianum,Bombus pascuorum,,no,,,tran1250,43.07809858,-2.80989683
15/06/20,10:30:00,4,1,5,Erica cinerea,Bombus sp.,,no,,,tran1251,43.06698302,-2.86114075
15/06/20,10:30:00,4,1,5,Taraxacum sp.,,,si,163,,tran1252,,
15/06/20,10:30:00,4,1,5,Taraxacum sp.,?=163,,no,,,tran1253,,
15/06/20,10:30:00,4,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1254,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,,,si,164,,tran1255,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,,,si,165,,tran1256,,
15/06/20,13:30:00,4,2,5,Erica cinerea,Bombus sp.,,no,,,tran1257,43.06698302,-2.86114075
15/06/20,13:30:00,4,2,5,Taraxacum sp.,Sphaerophoria scripta,hembra,no,,,tran1258,,
15/06/20,13:30:00,4,2,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1259,,
15/06/20,13:30:00,4,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1260,,
15/06/20,13:30:00,4,2,5,Bellis perennis,,,si,166,,tran1261,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,?=164,,no,,,tran1262,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran1263,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,,,si,167,,tran1264,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,Eristalis tenax,,no,,,tran1265,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,?=164,,no,,,tran1266,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran1267,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran1268,,
15/06/20,13:30:00,4,2,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1269,,
15/06/20,13:30:00,4,2,5,Taraxacum sp.,,,si,168,,tran1270,,
15/06/20,16:30:00,4,3,5,Taraxacum sp.,Sphaerophoria scripta,hembra,no,,,tran1271,,
15/06/20,16:30:00,4,3,5,Jasione sp.,,,si,169,,tran1272,,
15/06/20,16:30:00,4,3,5,Erica cinerea,?=169,,no,,,tran1273,,
15/06/20,16:30:00,4,3,5,Jasione sp.,?=169,,no,,,tran1274,,
15/06/20,16:30:00,4,3,5,Jasione sp.,?=169,,no,,,tran1275,,
15/06/20,16:30:00,4,3,5,Taraxacum sp.,?=163,,no,,,tran1276,,
15/06/20,16:30:00,4,3,5,Taraxacum sp.,?=163,,no,,,tran1277,,
15/06/20,16:30:00,4,3,5,Taraxacum sp.,?=163,,no,,,tran1278,,
15/06/20,16:30:00,4,3,5,Erica cinerea,Bombus sp.,,no,,,tran1279,43.06698302,-2.86114075
20/06/20,10:30:00,5,1,5,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1280,,
20/06/20,10:30:00,5,1,5,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1281,,
20/06/20,10:30:00,5,1,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1282,,
20/06/20,10:30:00,5,1,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1283,,
20/06/20,13:30:00,5,2,5,Erica tetralix,Erebia meolans,,no,,,tran1284,,
20/06/20,13:30:00,5,2,5,Potentilla erecta,,,si,170,,tran1285,,
20/06/20,13:30:00,5,2,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1286,,
20/06/20,13:30:00,5,2,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1287,,
20/06/20,13:30:00,5,2,5,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1288,,
20/06/20,16:00:00,5,3,5,Erica tetralix,?=169,,no,,,tran1289,,
20/06/20,16:00:00,5,3,5,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1290,,
20/06/20,16:00:00,5,3,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1291,,
20/06/20,16:00:00,5,3,5,Erica cinerea,?=169,,no,,,tran1292,,
21/06/20,10:30:00,3,1,3,Trifolium pratense,Bombus pratorum,,no,,,tran1293,,
21/06/20,10:30:00,3,1,3,Plantago sp.,Apis mellifera,,no,,,tran1294,,
21/06/20,10:30:00,3,1,3,Trifolium pratense,Bombus lapidarius,,no,,,tran1295,,
21/06/20,10:30:00,3,1,3,Prunella grandiflora,Bombus lapidarius,,no,,,tran1296,,
21/06/20,10:30:00,3,1,3,Trifolium pratense,Bombus pascuorum,,no,,,tran1297,,
21/06/20,10:30:00,3,1,3,Trifolium repens,Bombus sp.,,si,171,,tran1298,,
21/06/20,10:30:00,3,1,3,Trifolium repens,,,si,172,,tran1299,,
21/06/20,10:30:00,3,1,3,Lotus corniculatus,Bombus pascuorum,,no,,,tran1300,,
21/06/20,10:30:00,3,1,3,Trifolium pratense,Bombus pratorum,,no,,,tran1301,,
21/06/20,10:30:00,3,1,3,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1302,,
21/06/20,10:30:00,3,1,3,Trifolium repens,?=172,,no,,,tran1303,,
21/06/20,10:30:00,3,1,3,Trifolium pratense,Bombus pascuorum,,no,,,tran1304,,
21/06/20,10:30:00,3,1,3,Plantago sp.,Apis mellifera,,no,,,tran1305,,
21/06/20,13:30:00,3,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1306,,
21/06/20,13:30:00,3,2,3,Lotus corniculatus,Bombus pratorum,,no,,,tran1307,,
21/06/20,13:30:00,3,2,3,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran1308,,
21/06/20,13:30:00,3,2,3,Trifolium repens,?=172,,no,,,tran1309,,
21/06/20,13:30:00,3,2,3,Lotus corniculatus,,,si,173,,tran1310,,
21/06/20,13:30:00,3,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1311,,
21/06/20,13:30:00,3,2,3,Lotus corniculatus,,,si,174,,tran1312,,
21/06/20,16:30:00,3,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1313,,
21/06/20,16:30:00,3,3,3,Teucrium pyrenaicum L. subsp. pyrenaicum,Sphaerophoria scripta,hembra,no,,,tran1314,,
21/06/20,16:30:00,3,3,3,Prunella grandiflora,Thymelicus sp.,,no,,,tran1315,,
21/06/20,16:30:00,3,3,3,Lotus corniculatus,Thymelicus sp.,,no,,,tran1316,,
21/06/20,16:30:00,3,3,3,Lotus corniculatus,Thymelicus sp.,,no,,,tran1317,,
21/06/20,16:30:00,3,3,3,Trifolium pratense,Bombus lapidarius,,no,,,tran1318,,
21/06/20,16:30:00,3,3,3,Lotus corniculatus,Bombus pratorum,,no,,,tran1319,,
21/06/20,16:30:00,3,3,3,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1320,,
21/06/20,16:30:00,3,3,3,Trifolium repens,Bombus lapidarius,,no,,,tran1321,,
22/06/20,10:30:00,1,1,7,Lotus corniculatus,Bombus pascuorum,,no,,,tran1322,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1323,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1324,,
22/06/20,10:30:00,1,1,7,Euphrasia sp.,Sphaerophoria scripta,hembra,no,,,tran1325,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,Eupeodes sp.,,no,,,tran1326,,
22/06/20,10:30:00,1,1,7,Bellis perennis,Eristalis tenax,macho,no,,,tran1327,,
22/06/20,10:30:00,1,1,7,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1328,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,,,si,175,"Los tres parecen iguales y est‡n en el mismo frasco, todas en el mismo ranunculus",tran1329,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,,,si,176,,tran1330,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,,,si,177,,tran1331,,
22/06/20,10:30:00,1,1,7,Taraxacum sp.,?=177,,no,,,tran1332,,
22/06/20,10:30:00,1,1,7,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1333,,
22/06/20,10:30:00,1,1,7,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1334,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,?=175,,no,,,tran1335,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,?=175,,no,,,tran1336,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,?=175,,no,,,tran1337,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,?=175,,no,,,tran1338,,
22/06/20,10:30:00,1,1,7,Ranunculus sp.,?=175,,no,,,tran1339,,
22/06/20,10:30:00,1,1,7,Bellis perennis,Eristalis tenax,macho,no,,,tran1340,,
22/06/20,10:30:00,1,1,7,Trifolium repens,Apis mellifera,,no,,,tran1341,,
22/06/20,10:30:00,1,1,7,Thymus sp.,Erebia meolans,,no,,,tran1342,,
22/06/20,13:30:00,1,2,7,Thymus sp.,Trichius fasciatus,,no,,,tran1343,,
22/06/20,13:30:00,1,2,7,Plantago sp.,Apis mellifera,,no,,Fuera de transecto macroglossum en Erysimum,tran1344,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1345,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1346,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1347,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1348,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1349,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1350,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1351,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Eristalis tenax,hembra,no,,,tran1352,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Eristalis tenax,,no,,,tran1353,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Eristalis tenax,,no,,,tran1354,,
22/06/20,13:30:00,1,2,7,Thymus sp.,Apis mellifera,,no,,,tran1355,,
22/06/20,13:30:00,1,2,7,Plantago sp.,Eristalis tenax,hembra,no,,,tran1356,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1357,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1358,,
22/06/20,13:30:00,1,2,7,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1359,,
22/06/20,13:30:00,1,2,7,Medicago lupulina,,,si,178,,tran1360,,
22/06/20,13:30:00,1,2,7,Bellis perennis,,,,179,Mosca verde,tran1361,,
22/06/20,13:30:00,1,2,7,Trifolium repens,Apis mellifera,,,,,tran1362,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1363,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1364,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1365,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1366,,
22/06/20,13:30:00,1,2,7,Ranunculus sp.,?=175,,no,,,tran1367,,
22/06/20,13:30:00,1,2,7,Thymus sp.,Eristalis tenax,,,,,tran1368,,
22/06/20,13:30:00,1,2,7,Thymus sp.,Eristalis tenax,macho,no,,,tran1369,,
22/06/20,13:30:00,1,2,7,Euphrasia sp.,Sphaerophoria scripta,hembra,no,,,tran1370,,
22/06/20,13:30:00,1,2,7,Euphrasia sp.,,,si,180,,tran1371,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1372,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1373,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1374,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1375,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Eristalis tenax,macho,no,,,tran1376,,
22/06/20,16:30:00,1,3,7,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1377,,
22/06/20,16:30:00,1,3,7,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1378,,
22/06/20,16:30:00,1,3,7,Thymus sp.,?=175,,no,,,tran1379,,
22/06/20,16:30:00,1,3,7,Thymus sp.,,,si,181,,tran1380,,
22/06/20,16:30:00,1,3,7,Teucrium pyrenaicum L. subsp. pyrenaicum,Bombus hortorum,,no,,,tran1381,,
22/06/20,16:30:00,1,3,7,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran1382,,
22/06/20,16:30:00,1,3,7,Lotus corniculatus,Bombus pascuorum,,no,,,tran1383,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Eristalis tenax,,no,,,tran1384,,
22/06/20,16:30:00,1,3,7,Thymus sp.,,,si,182,,tran1385,,
22/06/20,16:30:00,1,3,7,Bellis perennis,?=179,,no,,,tran1386,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1387,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1388,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1389,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1390,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1391,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1392,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1393,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1394,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1395,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1396,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1397,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1398,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1399,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1400,,
22/06/20,16:30:00,1,3,7,Ranunculus sp.,?=175,,no,,,tran1401,,
22/06/20,16:30:00,1,3,7,Linnaria propinqua,,,si,183,,tran1402,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Apis mellifera,,no,,,tran1403,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Apis mellifera,,no,,,tran1404,,
22/06/20,16:30:00,1,3,7,Euphrasia sp.,Sphaerophoria scripta,macho,no,,,tran1405,,
22/06/20,16:30:00,1,3,7,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1406,,
22/06/20,16:30:00,1,3,7,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1407,,
22/06/20,16:30:00,1,3,7,Thymus sp.,Sphaerophoria scripta,hembra,no,,,tran1408,,
23/06/20,10:30:00,2,1,7,Trifolium repens,Apis mellifera,,no,,,tran1409,,
